course_title,price,num_subscribers,level_52,level_All Levels,level_Beginner Level,level_Expert Level,level_Intermediate Level,subject_Business Finance,subject_Graphic Design,subject_Musical Instruments,subject_Web Development,num_subscribers_log,price_norm
double your salary with free local job training courses,20,8,False,True,False,False,False,True,False,False,False,2.1972245773362196,0.1
financial modeling facebook case study,25,9,False,True,False,False,False,True,False,False,False,2.302585092994046,0.125
understanding financial derivatives,20,16,False,False,False,False,True,True,False,False,False,2.833213344056216,0.1
forex basics learn how to read and analyze forex charts,195,11,False,False,True,False,False,True,False,False,False,2.4849066497880004,0.975
forex help i cant trade,200,12,False,True,False,False,False,True,False,False,False,2.5649493574615367,1.0
startup financial modeling for nonfinance professionals,20,11,False,True,False,False,False,True,False,False,False,2.4849066497880004,0.1
the fast route to a faster financial close,50,2,False,False,False,False,True,True,False,False,False,1.0986122886681098,0.25
easy finance for startups,50,9,False,False,True,False,False,True,False,False,False,2.302585092994046,0.25
excel 4 accounting bookkeeping master datetime text,35,15,False,True,False,False,False,True,False,False,False,2.772588722239781,0.17500000000000002
depreciation amortization and depletion,25,7,False,False,False,False,True,True,False,False,False,2.0794415416798357,0.125
breakeven analysis and pricing,20,27,False,True,False,False,False,True,False,False,False,3.332204510175204,0.1
tally erp complete training in urdu hindi,30,5,False,True,False,False,False,True,False,False,False,1.791759469228055,0.15
accounting simplified,30,3,False,True,False,False,False,True,False,False,False,1.3862943611198906,0.15
series 7 intermediate options,55,5,False,False,False,False,True,True,False,False,False,1.791759469228055,0.275
accounting and business basics,200,5,False,True,False,False,False,True,False,False,False,1.791759469228055,1.0
corso introduttivo al trading profittevole,20,132,False,False,True,False,False,True,False,False,False,4.890349128221754,0.1
aprende a ganar dinero en la bolsa,30,112,False,True,False,False,False,True,False,False,False,4.727387818712341,0.15
inversin fundamentos del trading para principiantes,125,285,False,False,True,False,False,True,False,False,False,5.655991810819852,0.625
gana en la bolsa con anlisis tcnico,25,91,False,False,True,False,False,True,False,False,False,4.5217885770490405,0.125
precificao calculando valor de venda baseado nos custos,35,32,False,True,False,False,False,True,False,False,False,3.4965075614664802,0.17500000000000002
cmo ganar dinero invirtiendo en bolsa,0,2740,False,False,True,False,False,True,False,False,False,7.916078096302786,0.0
investiere in tax lienshohe zinsen gesetzl festgeschrieben,20,59,False,True,False,False,False,True,False,False,False,4.0943445622221,0.1
investimento em aes,20,16,False,False,True,False,False,True,False,False,False,2.833213344056216,0.1
excel,85,22,False,False,True,False,False,True,False,False,False,3.1354942159291497,0.425
estrategias de trading en bolsa,25,15,False,True,False,False,False,True,False,False,False,2.772588722239781,0.125
grundlagen der finanziellen unabhngigkeit,0,1059,False,True,False,False,False,True,False,False,False,6.966024187106113,0.0
wie du dir auch mit kleinen betrgen ein vermgen aufbaust,70,187,False,True,False,False,False,True,False,False,False,5.236441962829949,0.35000000000000003
corporate ethics,100,0,False,False,True,False,False,True,False,False,False,0.0,0.5
core financial statement concepts,50,0,False,False,False,False,True,True,False,False,False,0.0,0.25
understand core finance principles in 60 minutes,75,0,False,False,True,False,False,True,False,False,False,0.0,0.375
learn wave accounting to maintain books properly,0,1089,False,True,False,False,False,True,False,False,False,6.993932975223189,0.0
making tax digital uk hmrc legislation explained,0,743,False,True,False,False,False,True,False,False,False,6.612041034833092,0.0
surviving introduction to finance,0,1362,False,False,True,False,False,True,False,False,False,7.217443431696533,0.0
cost of capital and weighted average cost of capital,0,405,False,True,False,False,False,True,False,False,False,6.0063531596017325,0.0
studying the cfa program exams mandarin language version,0,1168,False,True,False,False,False,True,False,False,False,7.063903961472068,0.0
condor broken wing butterfly options trading course system,0,16,False,True,False,False,False,True,False,False,False,2.833213344056216,0.0
,25,3840,False,False,False,False,True,True,False,False,False,8.253488028345904,0.125
,20,7183,False,False,True,False,False,True,False,False,False,8.879611609982035,0.1
trading for a living trading fulltime transition guide,195,483,False,False,False,False,True,True,False,False,False,6.182084906716632,0.975
learn how to use channels to find amazing forex entries,45,172,False,True,False,False,False,True,False,False,False,5.153291594497779,0.225
financial analysis from scratch to professional,65,256,False,False,True,False,False,True,False,False,False,5.54907608489522,0.325
cost accounting labour costing professional course level,20,1542,False,True,False,False,False,True,False,False,False,7.341483852363161,0.1
learn how to successfully trade forex in 5 simple steps,95,64,False,True,False,False,False,True,False,False,False,4.174387269895637,0.47500000000000003
the intelligent investor,30,384,False,True,False,False,False,True,False,False,False,5.953243334287785,0.15
succeed in futures even if you dont know where to start,0,3014,False,True,False,False,False,True,False,False,False,8.011355109161286,0.0
binary options beginners guide nadex,40,454,False,False,True,False,False,True,False,False,False,6.12029741895095,0.2
trading from wall street to your street,50,312,False,False,False,False,True,True,False,False,False,5.746203190540153,0.25
build your own naked trading forex robot,40,315,False,True,False,False,False,True,False,False,False,5.755742213586912,0.2
tax preparation learn fast prepare taxes with confidence,200,609,False,True,False,False,False,True,False,False,False,6.413458957167357,1.0
tax strategies of the wealthy,195,207,False,False,True,False,False,True,False,False,False,5.337538079701318,0.975
the ultimate fibonacci trading plan for forex and stocks,200,399,False,True,False,False,False,True,False,False,False,5.991464547107982,1.0
finance and accounting for startups,50,1175,False,True,False,False,False,True,False,False,False,7.069874128458572,0.25
forex calculate lot size like pro,20,543,False,True,False,False,False,True,False,False,False,6.298949246855942,0.1
the complete forex trader,25,1634,False,True,False,False,False,True,False,False,False,7.399398083331354,0.125
tape reading learn how to read the tape for day trading,195,1013,False,True,False,False,False,True,False,False,False,6.921658184151129,0.975
4 easy daily forex trades a recipe for trading success,200,319,False,True,False,False,False,True,False,False,False,5.768320995793772,1.0
trading robot forex programs in your sleep in live examples,200,1125,False,False,False,True,False,True,False,False,False,7.026426808699636,1.0
free options 101 basic of call and put options in 1 hours,0,2481,False,True,False,False,False,True,False,False,False,7.8168199657645525,0.0
an intro into trading the financial markets,100,1006,False,False,True,False,False,True,False,False,False,6.914730892718563,0.5
developing a trading strategy your guide to trading success,20,1044,False,True,False,False,False,True,False,False,False,6.951772164398911,0.1
how to trade commodity and financial futures for a living,200,1240,False,True,False,False,False,True,False,False,False,7.123672785204607,1.0
how to trade forex like a hedge fund long fx strategies,115,504,False,True,False,False,False,True,False,False,False,6.22455842927536,0.5750000000000001
complete short financial ratio course for financial analysis,200,15,False,True,False,False,False,True,False,False,False,2.772588722239781,1.0
how to build profitable forex automated trading strategies,200,358,False,True,False,False,False,True,False,False,False,5.883322388488279,1.0
stock trading strategies profitable trading in 7 days,50,80,False,True,False,False,False,True,False,False,False,4.394449154672439,0.25
management accounting a complete study,150,133,False,True,False,False,False,True,False,False,False,4.897839799950911,0.75
become a career day trader asianpacific futures markets,20,207,False,True,False,False,False,True,False,False,False,5.337538079701318,0.1
equity products,50,426,False,True,False,False,False,True,False,False,False,6.056784013228625,0.25
financial accounting part i passing the class,20,45,False,False,True,False,False,True,False,False,False,3.828641396489095,0.1
accounting 102 guide to business accounting,50,1280,False,False,False,False,True,True,False,False,False,7.155396301896734,0.25
monetizing your website how to add costperaction cpa,35,142,False,True,False,False,False,True,False,False,False,4.962844630259907,0.17500000000000002
advanced finance and accounting for startups,40,188,False,False,False,False,True,True,False,False,False,5.241747015059643,0.2
basics of tax in india college level,20,718,False,True,False,False,False,True,False,False,False,6.577861357721047,0.1
trade for a living,20,293,False,True,False,False,False,True,False,False,False,5.683579767338681,0.1
learn stock options options made simple 101,35,93,False,False,True,False,False,True,False,False,False,4.543294782270004,0.17500000000000002
banking credit analysis process for bankers,180,894,False,False,True,False,False,True,False,False,False,6.796823718274855,0.9
professional forex strategy,50,353,False,False,False,True,False,True,False,False,False,5.869296913133774,0.25
a beginners guide to technical analysis of stock charts,40,829,False,False,True,False,False,True,False,False,False,6.721425700790643,0.2
